$PADBT,105.190,f,032.062,M,017.531,F*08
$PADBT,111.737,f,034.057,M,018.622,F*08
$PADBT,101.525,f,030.944,M,016.920,F*04
$PADBT,112.939,f,034.423,M,018.823,F*03
$PADBT,114.650,f,034.945,M,019.108,F*09
$PADBT,113.756,f,034.672,M,018.959,F*0F
$PADBT,115.338,f,035.155,M,019.223,F*01
$PADBT,114.097,f,034.776,M,019.016,F*04
$PADBT,116.000,f,035.356,M,019.333,F*0B
$PADBT,118.559,f,036.137,M,019.759,F*02
$PADBT,118.334,f,036.068,M,019.722,F*08
$PADBT,119.492,f,036.421,M,019.915,F*01
$PADBT,123.871,f,037.755,M,020.645,F*08
$PADBT,120.250,f,036.652,M,020.041,F*07
$PADBT,121.228,f,036.950,M,020.204,F*07
$PADBT,127.356,f,038.818,M,021.226,F*0B
$PADBT,125.909,f,038.377,M,020.984,F*09
$PADBT,128.379,f,039.129,M,021.396,F*09
$PADBT,132.308,f,040.327,M,022.051,F*0D
$PADBT,129.317,f,039.416,M,021.552,F*07
$PADBT,133.240,f,040.611,M,022.206,F*01
$PADBT,133.581,f,040.715,M,022.263,F*0D
$PADBT,133.909,f,040.815,M,022.318,F*03
$PADBT,134.288,f,040.931,M,022.381,F*01
$PADBT,134.796,f,041.086,M,022.466,F*01
$PADBT,136.108,f,041.485,M,022.684,F*0B
$PADBT,138.307,f,042.156,M,023.051,F*0F
$PADBT,145.850,f,044.455,M,024.308,F*04
$PADBT,141.902,f,043.251,M,023.650,F*0C
$PADBT,151.342,f,046.129,M,025.223,F*0C
$PADBT,141.497,f,043.128,M,023.582,F*0C
$PADBT,145.162,f,044.245,M,024.193,F*0B
$PADBT,152.100,f,046.360,M,025.350,F*01
$PADBT,156.062,f,047.567,M,026.010,F*04
$PADBT,156.280,f,047.634,M,026.046,F*0C
$PADBT,155.637,f,047.438,M,025.939,F*0B
$PADBT,157.444,f,047.989,M,026.240,F*0E
$PADBT,156.930,f,047.832,M,026.155,F*07
$PADBT,160.370,f,048.880,M,026.728,F*06
$PADBT,158.460,f,048.298,M,026.410,F*00
$PADBT,162.781,f,049.615,M,027.130,F*03
$PADBT,159.946,f,048.751,M,026.657,F*09
$PADBT,162.254,f,049.455,M,027.042,F*0C
$PADBT,163.682,f,049.890,M,027.280,F*0B
$PADBT,162.524,f,049.537,M,027.087,F*00
$PADBT,166.955,f,050.887,M,027.825,F*00
$PADBT,167.643,f,051.097,M,027.940,F*03
$PADBT,172.556,f,052.595,M,028.759,F*0D
$PADBT,171.951,f,052.410,M,028.658,F*09
$PADBT,170.697,f,052.028,M,028.449,F*00
$PADBT,177.295,f,054.039,M,029.549,F*07
$PADBT,180.594,f,055.045,M,030.099,F*03
$PADBT,175.584,f,053.518,M,029.264,F*0B
$PADBT,175.610,f,053.526,M,029.268,F*04
$PADBT,178.504,f,054.408,M,029.750,F*0B
$PADBT,175.649,f,053.537,M,029.274,F*05
$PADBT,170.832,f,052.069,M,028.472,F*0C
$PADBT,200.875,f,061.226,M,033.479,F*03
$PADBT,177.436,f,054.082,M,029.572,F*00
$PADBT,202.277,f,061.654,M,033.712,F*06
$PADBT,197.905,f,060.321,M,032.984,F*01
$PADBT,197.988,f,060.346,M,032.998,F*08
$PADBT,204.406,f,062.303,M,034.067,F*06
$PADBT,199.454,f,060.793,M,033.242,F*0B
$PADBT,205.139,f,062.526,M,034.189,F*0E
$PADBT,205.293,f,062.573,M,034.215,F*0B
$PADBT,207.145,f,063.137,M,034.524,F*01
$PADBT,213.588,f,065.101,M,035.598,F*04
$PADBT,216.829,f,066.089,M,036.138,F*08
$PADBT,216.469,f,065.979,M,036.078,F*00
$PADBT,217.376,f,066.256,M,036.229,F*0B
$PADBT,226.610,f,069.070,M,037.768,F*04
$PADBT,231.928,f,070.691,M,038.654,F*06
$PADBT,226.218,f,068.951,M,037.703,F*0E
$PADBT,220.874,f,067.322,M,036.812,F*07
$PADBT,226.115,f,068.919,M,037.685,F*03
$PADBT,229.491,f,069.948,M,038.248,F*0A
$PADBT,230.211,f,070.168,M,038.368,F*0D
$PADBT,225.581,f,068.757,M,037.596,F*0C
$PADBT,230.912,f,070.382,M,038.485,F*07
$PADBT,240.230,f,073.222,M,040.038,F*0E
$PADBT,241.715,f,073.674,M,040.285,F*0E
$PADBT,240.140,f,073.194,M,040.023,F*0E
$PADBT,241.098,f,073.486,M,040.183,F*06
$PADBT,241.162,f,073.506,M,040.193,F*0A
$PADBT,241.059,f,073.475,M,040.176,F*0D
$PADBT,246.171,f,075.033,M,041.028,F*0A
$PADBT,245.728,f,074.897,M,040.954,F*07
$PADBT,244.750,f,074.600,M,040.791,F*0E
$PADBT,245.001,f,074.676,M,040.833,F*0A
$PADBT,244.789,f,074.611,M,040.798,F*03
$PADBT,246.467,f,075.123,M,041.077,F*02
$PADBT,246.403,f,075.103,M,041.067,F*03
$PADBT,249.715,f,076.113,M,041.619,F*05
$PADBT,254.139,f,077.461,M,042.356,F*0D
